element_id,player_name,round,fixture,was_home,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goals_conceded,total_points
354,Ampadu,6,56,True,90,0,0,0,2,1,0,0,8,6.8,7.7,2.0,1.7,0.0,0.02,0.82,1
354,Ampadu,7,67,True,90,0,0,0,2,1,0,0,16,20.0,23.1,2.0,4.5,0.0,0.06,0.53,3
354,Ampadu,8,72,False,80,0,0,0,2,0,0,0,19,17.6,11.0,4.0,3.3,0.12,0.05,0.45,2
354,Ampadu,9,87,True,90,0,0,0,1,0,0,0,12,15.6,15.1,6.0,3.7,0.23,0.01,0.65,4
354,Ampadu,10,91,False,90,0,0,0,3,1,0,0,14,13.6,2.8,0.0,1.6,0.0,0.01,3.07,1
354,Ampadu,11,107,False,90,0,0,0,3,0,0,0,11,9.0,2.5,4.0,1.6,0.03,0.03,2.55,2
354,Ampadu,12,116,True,90,0,0,0,2,1,0,1,22,20.6,25.3,0.0,4.6,0.0,0.02,1.58,4
354,Ampadu,13,126,False,90,0,0,0,3,0,0,0,14,8.4,3.3,4.0,1.6,0.15,0.02,3.1,2
354,Ampadu,14,136,True,90,0,0,0,1,0,0,0,15,22.0,2.8,0.0,2.5,0.0,0.04,0.96,4
354,Ampadu,15,146,True,86,0,0,0,3,0,0,0,15,9.0,2.0,0.0,1.1,0.0,0.05,1.88,2
355,Greenwood,1,10,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
355,Greenwood,2,11,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
355,Greenwood,3,24,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
355,Greenwood,4,37,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
355,Greenwood,5,50,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
355,Greenwood,6,56,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
355,Greenwood,7,67,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
355,Greenwood,8,72,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
355,Greenwood,9,87,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
355,Greenwood,10,91,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
355,Greenwood,11,107,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
355,Greenwood,12,116,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
355,Greenwood,13,126,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
355,Greenwood,14,136,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
355,Greenwood,15,146,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
356,Gruev,1,10,True,12,0,0,0,0,0,0,0,3,1.6,0.3,0.0,0.2,0.0,0.0,0.28,1
356,Gruev,2,11,False,90,0,0,0,5,0,0,0,15,9.4,0.7,0.0,1.0,0.0,0.0,2.88,2
356,Gruev,3,24,True,90,0,0,1,0,0,0,0,19,13.4,7.5,2.0,2.3,0.0,0.01,0.46,3
356,Gruev,4,37,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
356,Gruev,5,50,False,1,0,0,0,0,0,0,0,3,0.2,0.1,0.0,0.0,0.0,0.0,0.02,1
356,Gruev,6,56,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
356,Gruev,7,67,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
356,Gruev,8,72,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
356,Gruev,9,87,True,18,0,0,0,1,1,0,0,2,0.4,0.3,0.0,0.1,0.0,0.0,0.22,0
356,Gruev,10,91,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
356,Gruev,11,107,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
356,Gruev,12,116,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
356,Gruev,13,126,False,90,0,0,0,3,0,0,0,15,15.8,31.2,0.0,4.7,0.0,0.21,3.1,2
356,Gruev,14,136,True,23,0,0,0,0,0,0,0,5,1.0,0.1,0.0,0.1,0.0,0.0,0.26,1
356,Gruev,15,146,True,64,0,0,0,2,0,0,0,10,1.2,1.5,0.0,0.3,0.0,0.0,1.24,2
357,Ramazani,1,10,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
357,Ramazani,2,11,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
357,Ramazani,3,24,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
357,Ramazani,4,37,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
357,Ramazani,5,50,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
357,Ramazani,6,56,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
357,Ramazani,7,67,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
357,Ramazani,8,72,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
357,Ramazani,9,87,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
357,Ramazani,10,91,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
357,Ramazani,11,107,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
357,Ramazani,12,116,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
357,Ramazani,13,126,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
357,Ramazani,14,136,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
357,Ramazani,15,146,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
358,Tanaka,1,10,True,90,0,0,1,0,0,0,0,13,2.2,24.3,9.0,3.6,0.09,0.03,0.55,3
358,Tanaka,2,11,False,57,0,0,0,4,0,0,0,2,0.0,3.3,0.0,0.3,0.0,0.0,1.85,1
358,Tanaka,3,24,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
358,Tanaka,4,37,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
358,Tanaka,5,50,False,7,0,0,0,0,0,0,0,4,2.0,0.0,0.0,0.2,0.0,0.0,0.28,1
358,Tanaka,6,56,True,3,0,0,0,1,0,0,0,3,1.0,0.0,0.0,0.1,0.0,0.0,0.24,1
358,Tanaka,7,67,True,23,0,0,0,0,0,0,0,10,4.6,13.5,0.0,1.8,0.0,0.02,0.03,1
358,Tanaka,8,72,False,9,0,0,0,0,0,0,0,5,6.0,14.4,0.0,2.0,0.0,0.04,0.0,1
358,Tanaka,9,87,True,71,0,0,1,0,0,0,0,3,0.0,0.9,1.0,0.0,0.07,0.01,0.43,3
358,Tanaka,10,91,False,60,0,0,0,1,0,0,0,11,4.0,6.0,0.0,1.0,0.0,0.01,1.69,2
358,Tanaka,11,107,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
358,Tanaka,12,116,True,47,0,0,0,1,1,0,0,12,16.2,16.4,0.0,3.3,0.0,0.01,0.9,2
358,Tanaka,13,126,False,90,0,0,0,3,0,0,0,13,13.4,5.4,4.0,2.3,0.0,0.26,3.1,4
358,Tanaka,14,136,True,66,1,0,0,1,0,0,2,26,29.4,1.4,13.0,4.4,0.24,0.01,0.7,9
358,Tanaka,15,146,True,25,1,0,0,1,0,0,0,25,41.4,2.5,40.0,8.4,0.2,0.03,0.67,6
359,Crew,1,10,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
359,Crew,2,11,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
359,Crew,3,24,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
359,Crew,4,37,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
359,Crew,5,50,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
359,Crew,6,56,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
359,Crew,7,67,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
359,Crew,8,72,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
359,Crew,9,87,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
359,Crew,10,91,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
359,Crew,11,107,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
359,Crew,12,116,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
359,Crew,13,126,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
359,Crew,14,136,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
359,Crew,15,146,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
360,Gelhardt,1,10,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
360,Gelhardt,2,11,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
360,Gelhardt,3,24,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
360,Gelhardt,4,37,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
360,Gelhardt,5,50,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
360,Gelhardt,6,56,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
360,Gelhardt,7,67,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
360,Gelhardt,8,72,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
360,Gelhardt,9,87,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
360,Gelhardt,10,91,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
360,Gelhardt,11,107,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
360,Gelhardt,12,116,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
360,Gelhardt,13,126,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
360,Gelhardt,14,136,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
360,Gelhardt,15,146,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
361,Gyabi,1,10,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
361,Gyabi,2,11,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
361,Gyabi,3,24,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
361,Gyabi,4,37,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
361,Gyabi,5,50,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
361,Gyabi,6,56,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
361,Gyabi,7,67,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
361,Gyabi,8,72,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
361,Gyabi,9,87,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
361,Gyabi,10,91,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
361,Gyabi,11,107,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
361,Gyabi,12,116,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
361,Gyabi,13,126,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
361,Gyabi,14,136,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
361,Gyabi,15,146,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
362,Piroe,1,10,True,77,0,0,1,0,0,0,0,4,2.0,5.6,44.0,5.2,0.28,0.04,0.28,2
362,Piroe,2,11,False,57,0,0,0,4,0,0,0,3,0.0,1.3,0.0,0.1,0.0,0.0,1.85,1
362,Piroe,3,24,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
362,Piroe,4,37,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
362,Piroe,5,50,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
362,Piroe,6,56,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
362,Piroe,7,67,True,11,0,0,0,0,0,0,0,4,3.0,3.8,19.0,2.6,0.05,0.01,0.03,1
362,Piroe,8,72,False,17,0,0,0,0,0,0,0,0,0.0,1.3,14.0,1.2,0.18,0.01,0.0,1
362,Piroe,9,87,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
362,Piroe,10,91,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
362,Piroe,11,107,False,16,0,0,0,1,0,0,0,3,0.4,4.7,0.0,0.5,0.0,0.0,0.84,1
362,Piroe,12,116,True,10,0,0,0,0,0,0,0,2,0.2,1.8,4.0,0.6,0.02,0.01,0.5,1
362,Piroe,13,126,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
362,Piroe,14,136,True,4,0,0,0,0,0,0,0,3,0.4,0.8,0.0,0.1,0.0,0.0,0.08,1
362,Piroe,15,146,True,3,0,0,0,0,0,0,0,2,0.0,0.8,0.0,0.0,0.0,0.0,0.03,1
363,Bamford,1,10,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
363,Bamford,2,11,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
363,Bamford,3,24,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
363,Bamford,4,37,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
363,Bamford,5,50,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
363,Bamford,6,56,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
363,Bamford,7,67,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
363,Bamford,8,72,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
363,Bamford,9,87,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
363,Bamford,10,91,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
363,Bamford,11,107,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
363,Bamford,12,116,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
363,Bamford,13,126,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
363,Bamford,14,136,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
363,Bamford,15,146,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
364,Mateo Joseph,1,10,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
364,Mateo Joseph,2,11,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
364,Mateo Joseph,3,24,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
364,Mateo Joseph,4,37,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
364,Mateo Joseph,5,50,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
364,Mateo Joseph,6,56,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
364,Mateo Joseph,7,67,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
364,Mateo Joseph,8,72,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
364,Mateo Joseph,9,87,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
364,Mateo Joseph,10,91,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
364,Mateo Joseph,11,107,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
364,Mateo Joseph,12,116,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
364,Mateo Joseph,13,126,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
364,Mateo Joseph,14,136,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
364,Mateo Joseph,15,146,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
365,Nmecha,1,10,True,12,1,0,0,0,0,0,0,20,34.0,1.6,22.0,5.8,0.85,0.01,0.28,5
365,Nmecha,2,11,False,32,0,0,0,1,0,0,0,3,0.0,0.1,0.0,0.0,0.0,0.0,1.03,1
365,Nmecha,3,24,True,69,0,0,1,0,0,0,0,8,10.6,5.1,11.0,2.7,0.1,0.02,0.39,2
365,Nmecha,4,37,False,21,0,0,0,1,0,0,0,1,0.0,1.3,0.0,0.0,0.0,0.0,0.73,1
365,Nmecha,5,50,False,1,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.1,0.0,0.0,0.02,1
365,Nmecha,6,56,True,1,0,0,0,1,0,0,0,3,0.0,1.0,0.0,0.1,0.0,0.0,0.24,1
365,Nmecha,7,67,True,11,0,0,0,0,0,0,0,2,0.0,1.1,2.0,0.3,0.0,0.0,0.03,1
365,Nmecha,8,72,False,24,0,0,0,1,0,0,0,1,1.2,1.3,30.0,3.3,0.75,0.02,0.03,1
365,Nmecha,9,87,True,3,0,0,0,1,0,0,0,4,0.0,0.3,0.0,0.0,0.0,0.0,0.07,1
365,Nmecha,10,91,False,25,0,0,0,1,0,0,0,0,3.0,0.3,17.0,2.0,0.13,0.0,0.5,1
365,Nmecha,11,107,False,73,1,0,0,2,0,0,2,31,35.4,1.6,21.0,5.8,0.32,0.01,1.71,8
365,Nmecha,12,116,True,70,1,0,0,1,0,0,2,29,34.2,12.3,39.0,8.6,0.79,0.24,0.99,8
365,Nmecha,13,126,False,81,1,0,0,2,0,0,0,22,35.2,0.4,54.0,9.0,1.01,0.0,2.73,4
365,Nmecha,14,136,True,66,0,0,0,1,0,0,0,5,1.6,3.3,21.0,2.6,0.46,0.0,0.7,2
365,Nmecha,15,146,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
493,Longstaff,1,10,True,1,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,0.0,0.0,0.0,1
493,Longstaff,2,11,False,32,0,0,0,1,0,0,0,2,1.4,0.4,0.0,0.2,0.0,0.0,1.03,1
493,Longstaff,3,24,True,90,0,0,1,0,0,0,0,21,14.0,12.3,0.0,2.6,0.0,0.01,0.46,5
493,Longstaff,4,37,False,90,0,0,0,1,0,0,0,10,5.8,2.2,5.0,1.3,0.04,0.02,0.85,2
493,Longstaff,5,50,False,82,0,0,0,1,0,0,0,16,21.2,3.8,7.0,3.2,0.07,0.0,1.51,2
493,Longstaff,6,56,True,90,1,1,0,2,0,0,3,64,86.2,99.3,21.0,20.7,0.1,0.25,0.82,15
493,Longstaff,7,67,True,90,0,0,0,2,0,0,0,21,13.8,71.2,5.0,9.0,0.22,0.2,0.53,2
493,Longstaff,8,72,False,90,0,0,0,2,0,0,0,21,19.0,67.8,2.0,8.9,0.0,0.15,0.45,2
493,Longstaff,9,87,True,90,0,1,0,1,0,0,1,27,32.4,15.8,0.0,4.8,0.0,0.18,0.65,6
493,Longstaff,10,91,False,59,0,0,0,1,0,0,0,6,10.0,19.3,10.0,3.9,0.25,0.11,1.69,1
493,Longstaff,11,107,False,73,0,0,0,2,1,0,0,12,11.6,3.8,0.0,1.5,0.0,0.0,1.71,1
493,Longstaff,12,116,True,90,0,0,0,2,0,0,0,18,12.6,30.8,4.0,4.7,0.06,0.35,1.58,2
493,Longstaff,13,126,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
493,Longstaff,14,136,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
493,Longstaff,15,146,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
660,Stach,1,10,True,90,0,1,1,0,0,0,0,24,28.2,63.9,22.0,11.4,0.27,0.29,0.55,8
660,Stach,2,11,False,90,0,0,0,5,0,0,0,6,2.4,35.7,0.0,3.8,0.0,0.07,2.88,2
660,Stach,3,24,True,90,0,0,1,0,0,0,0,9,10.2,37.4,11.0,5.9,0.18,0.02,0.46,3
660,Stach,4,37,False,90,0,0,0,1,1,0,0,2,4.4,16.0,13.0,3.3,0.08,0.11,0.85,1
660,Stach,5,50,False,90,1,1,0,1,0,0,3,55,66.4,14.1,13.0,9.4,0.08,0.06,1.78,15
660,Stach,6,56,True,90,0,0,0,2,0,0,0,10,7.0,15.6,0.0,2.3,0.0,0.01,0.82,2
660,Stach,7,67,True,66,0,0,0,2,0,0,0,13,11.2,17.3,4.0,3.3,0.04,0.03,0.5,2
660,Stach,8,72,False,72,0,0,0,2,0,0,0,9,2.6,5.8,11.0,1.9,0.15,0.04,0.45,2
660,Stach,9,87,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
660,Stach,10,91,False,30,0,0,0,2,0,0,0,8,9.2,3.7,19.0,3.2,0.09,0.01,1.38,1
660,Stach,11,107,False,90,0,0,0,3,0,0,0,13,17.6,25.8,8.0,5.1,0.0,0.11,2.55,4
660,Stach,12,116,True,22,0,1,0,0,0,0,0,12,1.2,1.7,7.0,1.0,0.21,0.0,0.1,4
660,Stach,13,126,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
660,Stach,14,136,True,90,0,1,0,1,1,0,0,20,37.0,54.9,10.0,10.2,0.11,0.21,0.96,6
660,Stach,15,146,True,90,1,1,0,3,0,0,2,46,45.8,44.4,19.0,10.9,0.11,0.18,1.91,12
665,Perri,1,10,True,90,0,0,1,0,0,0,0,24,11.2,0.0,0.0,1.1,0.0,0.0,0.55,6
665,Perri,2,11,False,90,0,0,0,5,0,0,0,-13,2.8,0.0,0.0,0.3,0.0,0.0,2.88,0
665,Perri,3,24,True,90,0,0,1,0,0,0,0,25,15.2,0.0,0.0,1.5,0.0,0.0,0.46,6
665,Perri,4,37,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
665,Perri,5,50,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
665,Perri,6,56,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
665,Perri,7,67,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
665,Perri,8,72,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
665,Perri,9,87,True,90,0,0,0,1,1,0,0,8,22.4,0.0,0.0,2.2,0.0,0.0,0.65,1
665,Perri,10,91,False,90,0,0,0,3,0,0,0,9,35.8,0.0,0.0,3.6,0.0,0.0,3.07,2
665,Perri,11,107,False,90,0,0,0,3,0,0,0,7,22.2,0.0,0.0,2.2,0.0,0.0,2.55,2
665,Perri,12,116,True,90,0,0,0,2,0,0,0,1,14.8,0.0,0.0,1.5,0.0,0.0,1.58,1
665,Perri,13,126,False,90,0,0,0,3,0,0,0,13,49.0,0.0,0.0,4.9,0.0,0.0,3.1,3
665,Perri,14,136,True,90,0,0,0,1,0,0,0,6,10.4,0.0,0.0,1.0,0.0,0.0,0.96,2
665,Perri,15,146,True,90,0,0,0,3,0,0,0,9,34.0,0.0,0.0,3.4,0.0,0.0,1.91,2
691,Calvert-Lewin,2,11,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
691,Calvert-Lewin,3,24,True,20,0,0,0,0,0,0,0,3,1.2,0.5,20.0,2.2,0.07,0.0,0.07,1
691,Calvert-Lewin,4,37,False,68,0,0,1,0,0,0,0,7,5.2,12.3,19.0,3.7,0.3,0.05,0.12,2
691,Calvert-Lewin,5,50,False,90,1,1,0,1,0,0,2,38,35.4,19.4,21.0,7.6,0.12,0.02,1.77,11
